brand,model,vehicleType,gearbox,fuelType,notRepairedDamage,powerPS,kilometer,autoAgeMonths,price
mercedes_benz,a_klasse,limousine,manuell,benzin,nein,82,150000,204,1399
volkswagen,andere,coupe,manuell,benzin,nein,160,150000,299,2400
bmw,3er,coupe,manuell,diesel,nein,150,150000,135,5000
smart,fortwo,kleinwagen,automatik,benzin,nein,71,60000,75,5333
mercedes_benz,andere,limousine,manuell,diesel,nein,72,125000,423,1990
audi,a4,cabrio,automatik,benzin,nein,170,150000,164,6500
volkswagen,fox,kleinwagen,manuell,diesel,nein,69,150000,128,1900
bmw,3er,kombi,manuell,benzin,nein,150,150000,227,900
opel,astra,cabrio,manuell,benzin,nein,147,150000,167,3750
volkswagen,golf,limousine,manuell,diesel,nein,105,150000,112,3500
skoda,fabia,kleinwagen,manuell,benzin,nein,60,90000,61,4900
toyota,avensis,limousine,manuell,benzin,nein,110,150000,196,1950
ford,transit,bus,manuell,benzin,nein,114,150000,251,1150
volkswagen,polo,kleinwagen,manuell,benzin,nein,54,150000,159,1700
ford,fiesta,limousine,manuell,benzin,nein,125,20000,16,15200
opel,corsa,kleinwagen,manuell,diesel,nein,125,125000,74,8500
volkswagen,passat,kombi,manuell,benzin,ja,101,150000,217,900
peugeot,2_reihe,cabrio,manuell,benzin,nein,120,10000,36,14250
audi,a4,limousine,automatik,diesel,nein,131,150000,145,3200
bmw,1er,limousine,manuell,diesel,nein,143,150000,100,7999
audi,a4,kombi,automatik,diesel,nein,175,150000,117,9999
fiat,andere,coupe,manuell,benzin,nein,64,150000,524,9999
skoda,fabia,kleinwagen,manuell,benzin,nein,60,125000,157,3380
mercedes_benz,a_klasse,kleinwagen,manuell,diesel,ja,82,125000,130,1600
opel,andere,bus,manuell,diesel,nein,114,150000,147,2950
opel,astra,limousine,manuell,benzin,nein,125,150000,137,3100
chrysler,ptcruiser,kombi,manuell,benzin,nein,136,70000,143,3590
bmw,7er,limousine,automatik,diesel,nein,329,150000,103,15000
bmw,z_reihe,cabrio,manuell,benzin,nein,170,80000,132,12200
volkswagen,up,kleinwagen,manuell,benzin,nein,60,30000,39,6300
fiat,andere,bus,manuell,lpg,nein,95,150000,142,2350
toyota,andere,kleinwagen,manuell,benzin,nein,75,150000,238,650
mercedes_benz,andere,limousine,automatik,benzin,ja,90,150000,392,995
chevrolet,aveo,kleinwagen,manuell,benzin,nein,85,80000,91,4800
bmw,1er,limousine,manuell,diesel,nein,143,150000,110,8650
mercedes_benz,c_klasse,kombi,automatik,diesel,nein,204,125000,50,17900
renault,clio,kleinwagen,manuell,benzin,nein,201,60000,69,10900
volkswagen,polo,kleinwagen,manuell,diesel,nein,75,90000,51,8190
mercedes_benz,a_klasse,limousine,manuell,benzin,nein,82,125000,190,1750
mercedes_benz,clk,cabrio,automatik,lpg,nein,218,150000,147,10750
volkswagen,touran,bus,automatik,diesel,nein,140,125000,128,7990
opel,astra,kombi,manuell,benzin,nein,101,150000,196,2000
mitsubishi,pajero,suv,manuell,diesel,nein,84,150000,309,3999
opel,vectra,andere,manuell,diesel,nein,125,150000,144,2200
ford,focus,limousine,manuell,benzin,nein,100,150000,183,2200
volkswagen,passat,kombi,manuell,diesel,ja,170,150000,111,2990
bmw,5er,kombi,automatik,diesel,nein,235,150000,101,11500
mercedes_benz,clk,coupe,automatik,benzin,nein,231,125000,107,13000
honda,jazz,limousine,manuell,benzin,nein,83,125000,127,3600
volkswagen,transporter,bus,manuell,diesel,nein,131,150000,105,5499
ford,mondeo,kombi,manuell,diesel,nein,90,150000,198,1000
bmw,1er,coupe,manuell,benzin,nein,218,60000,94,16650
volkswagen,beetle,kleinwagen,manuell,benzin,nein,105,50000,39,11500
mercedes_benz,e_klasse,kombi,automatik,benzin,ja,97,150000,306,2500
bmw,3er,kombi,manuell,diesel,nein,136,150000,184,3150
bmw,5er,limousine,automatik,benzin,nein,231,150000,186,4999
peugeot,5_reihe,bus,manuell,diesel,nein,150,70000,49,15800
renault,megane,limousine,manuell,benzin,nein,110,70000,86,6200
renault,twingo,kleinwagen,manuell,benzin,nein,75,40000,172,2199
audi,a6,kombi,automatik,diesel,nein,177,100000,44,24999
volkswagen,passat,kombi,manuell,diesel,ja,110,150000,226,1
bmw,3er,limousine,manuell,benzin,nein,102,150000,287,500
renault,clio,kleinwagen,manuell,benzin,nein,75,20000,28,7700
ford,focus,limousine,manuell,diesel,nein,109,150000,82,4200
volkswagen,sharan,bus,manuell,benzin,nein,116,150000,159,4200
smart,fortwo,cabrio,automatik,benzin,nein,54,100000,186,2300
bmw,3er,limousine,automatik,benzin,nein,193,150000,256,1850
opel,zafira,bus,manuell,benzin,nein,101,150000,145,1200
suzuki,andere,suv,manuell,benzin,nein,94,125000,149,2650
volkswagen,golf,kombi,manuell,benzin,nein,105,150000,172,2500
citroen,c3,kleinwagen,manuell,benzin,nein,60,125000,147,2250
opel,corsa,kleinwagen,manuell,benzin,nein,65,125000,187,750
peugeot,andere,kleinwagen,manuell,benzin,nein,60,150000,175,1500
bmw,5er,limousine,manuell,benzin,nein,177,150000,128,9500
audi,a4,kombi,automatik,diesel,nein,143,5000,55,11000
nissan,micra,kleinwagen,manuell,diesel,nein,57,150000,212,700
volkswagen,golf,limousine,automatik,diesel,nein,140,150000,130,5700
volkswagen,golf,limousine,manuell,benzin,nein,75,150000,213,1650
audi,q5,suv,automatik,benzin,nein,211,80000,81,21990
audi,tt,cabrio,automatik,benzin,nein,179,100000,157,8000
renault,megane,coupe,manuell,benzin,ja,90,150000,224,700
rover,andere,cabrio,manuell,benzin,nein,120,150000,191,999
audi,a3,limousine,manuell,benzin,nein,125,150000,218,2950
audi,a3,limousine,manuell,benzin,nein,101,150000,197,1500
audi,a6,limousine,automatik,diesel,nein,224,150000,137,5800
audi,a4,kombi,manuell,diesel,ja,110,150000,229,699
volkswagen,golf,kombi,manuell,diesel,nein,116,150000,188,3650
toyota,rav,suv,manuell,benzin,nein,128,150000,203,2150
mercedes_benz,v_klasse,bus,automatik,benzin,nein,174,150000,214,3500
fiat,punto,cabrio,manuell,benzin,nein,86,150000,209,1250
mini,cooper,kleinwagen,manuell,benzin,nein,122,30000,39,17900
chevrolet,andere,limousine,manuell,lpg,nein,131,150000,133,3490
daihatsu,cuore,kleinwagen,manuell,benzin,ja,55,150000,168,350
audi,a4,limousine,manuell,benzin,nein,165,150000,221,1300
ford,focus,kombi,manuell,diesel,nein,90,150000,122,3250
audi,a6,kombi,automatik,diesel,nein,232,150000,102,11500
opel,astra,coupe,manuell,benzin,nein,116,80000,92,7350
renault,andere,cabrio,manuell,benzin,nein,102,60000,47,8490
kia,picanto,kleinwagen,manuell,diesel,nein,75,150000,111,1000
bmw,3er,coupe,manuell,benzin,nein,102,150000,214,1399
volkswagen,golf,limousine,manuell,benzin,nein,75,90000,218,2500
opel,insignia,kombi,automatik,benzin,nein,325,60000,40,26500
bmw,3er,kombi,manuell,benzin,nein,108,150000,228,900
ford,escort,limousine,manuell,benzin,nein,116,150000,234,1400
mercedes_benz,c_klasse,kombi,automatik,diesel,nein,204,70000,34,28900
mercedes_benz,e_klasse,limousine,manuell,diesel,nein,122,150000,155,5450
ford,galaxy,bus,manuell,diesel,nein,90,150000,167,4350
volkswagen,golf,limousine,manuell,diesel,ja,140,150000,107,5500
volkswagen,golf,kleinwagen,manuell,benzin,nein,82,150000,252,560
lada,niva,suv,manuell,diesel,ja,64,150000,230,2500
kia,picanto,kleinwagen,manuell,benzin,nein,65,70000,127,2980
volkswagen,golf,limousine,automatik,benzin,nein,211,125000,80,14499
mercedes_benz,c_klasse,coupe,automatik,benzin,nein,163,150000,152,3990
mercedes_benz,sl,cabrio,automatik,benzin,nein,320,150000,263,8600
peugeot,2_reihe,kleinwagen,manuell,benzin,nein,75,125000,119,1899
chrysler,300c,limousine,automatik,benzin,nein,250,150000,124,9500
smart,fortwo,kleinwagen,automatik,benzin,nein,84,40000,50,6790
porsche,andere,coupe,manuell,benzin,nein,295,60000,115,26000
nissan,primera,limousine,manuell,lpg,nein,140,150000,180,1990
ford,mondeo,kombi,manuell,diesel,ja,131,150000,123,2999
volkswagen,sharan,bus,automatik,benzin,nein,204,150000,137,6450
fiat,stilo,limousine,manuell,benzin,nein,133,150000,168,1450
opel,corsa,kleinwagen,manuell,benzin,nein,65,150000,244,300
volkswagen,touran,bus,manuell,diesel,nein,140,30000,25,24490
renault,twingo,kleinwagen,manuell,benzin,nein,54,125000,222,675
audi,a3,limousine,manuell,benzin,nein,160,70000,105,9499
ford,focus,kombi,manuell,benzin,nein,101,150000,181,1750
nissan,navara,suv,manuell,diesel,nein,174,150000,87,7500
mini,cooper,cabrio,manuell,benzin,nein,170,100000,130,9900
renault,clio,kombi,manuell,diesel,nein,68,125000,77,4500
volkswagen,passat,limousine,manuell,diesel,nein,131,150000,177,3400
volkswagen,golf,limousine,manuell,diesel,ja,90,150000,191,1150
opel,corsa,kleinwagen,manuell,benzin,nein,54,150000,215,350
toyota,aygo,kleinwagen,manuell,benzin,nein,69,10000,12,10750
opel,corsa,kleinwagen,manuell,benzin,nein,75,150000,161,1690
volkswagen,passat,kombi,automatik,diesel,nein,140,150000,43,10950
opel,vectra,limousine,manuell,benzin,nein,100,150000,210,300
skoda,fabia,kombi,manuell,diesel,nein,80,150000,88,5550
ford,kuga,suv,manuell,diesel,nein,136,60000,88,6500
volkswagen,golf,kombi,manuell,diesel,nein,101,150000,144,4800
volkswagen,golf,kleinwagen,manuell,benzin,nein,75,150000,195,1200
mercedes_benz,e_klasse,limousine,automatik,benzin,nein,272,150000,132,10900
audi,q5,suv,automatik,diesel,nein,239,100000,79,26350
mercedes_benz,c_klasse,limousine,manuell,diesel,nein,143,150000,165,3799
audi,a4,limousine,automatik,diesel,nein,163,150000,170,2200
volkswagen,polo,kleinwagen,manuell,benzin,nein,75,150000,150,4000
fiat,ducato,bus,manuell,diesel,nein,120,150000,70,4999
bmw,5er,limousine,manuell,benzin,nein,170,150000,231,1300
volkswagen,passat,kombi,manuell,diesel,nein,140,150000,90,5999
mercedes_benz,b_klasse,bus,automatik,diesel,nein,109,70000,46,18399
mercedes_benz,e_klasse,limousine,automatik,diesel,nein,136,70000,49,22950
peugeot,2_reihe,kombi,manuell,benzin,nein,75,150000,141,1800
bmw,5er,limousine,automatik,benzin,nein,231,150000,129,5750
mazda,mx_reihe,cabrio,manuell,benzin,nein,126,70000,93,12000
bmw,3er,coupe,manuell,benzin,nein,150,150000,265,1100
mercedes_benz,m_klasse,suv,automatik,diesel,nein,163,150000,157,5150
bmw,x_reihe,limousine,manuell,diesel,nein,150,150000,138,8200
toyota,verso,bus,automatik,benzin,nein,129,90000,120,6500
mazda,andere,bus,manuell,benzin,nein,141,150000,159,2550
volkswagen,touran,bus,manuell,diesel,nein,105,150000,133,4300
volkswagen,bora,limousine,manuell,benzin,nein,101,150000,196,2099
audi,a6,kombi,manuell,diesel,nein,179,150000,123,7700
bmw,3er,coupe,manuell,benzin,ja,102,150000,197,500
volkswagen,transporter,kombi,manuell,diesel,nein,65,100000,99,6700
renault,megane,kombi,manuell,benzin,nein,95,150000,197,1000
mazda,3_reihe,limousine,manuell,benzin,nein,131,125000,177,2250
ford,focus,kombi,manuell,diesel,nein,109,125000,123,3000
volkswagen,up,kleinwagen,manuell,benzin,nein,60,5000,21,8500
opel,astra,cabrio,manuell,benzin,nein,140,80000,75,9500
bmw,3er,cabrio,automatik,benzin,nein,306,70000,49,34999
peugeot,2_reihe,kleinwagen,manuell,benzin,nein,60,150000,185,1049
volkswagen,touran,bus,manuell,diesel,nein,140,150000,119,4300
citroen,c5,limousine,manuell,diesel,nein,133,150000,168,2250
lancia,ypsilon,kleinwagen,manuell,benzin,nein,60,30000,155,1990
peugeot,2_reihe,kleinwagen,manuell,benzin,nein,60,150000,203,950
volkswagen,tiguan,suv,manuell,diesel,nein,140,150000,101,10450
mitsubishi,carisma,limousine,manuell,benzin,nein,90,150000,199,850
volkswagen,golf,kombi,manuell,diesel,nein,90,150000,219,1000
mercedes_benz,e_klasse,limousine,automatik,diesel,nein,265,80000,42,31900
mercedes_benz,v_klasse,bus,automatik,benzin,nein,143,150000,229,2199
volkswagen,golf,limousine,manuell,diesel,nein,90,150000,197,1999
mercedes_benz,a_klasse,andere,manuell,diesel,nein,60,150000,198,1150
toyota,corolla,kombi,automatik,benzin,nein,110,100000,126,4500
ford,fiesta,kleinwagen,manuell,benzin,nein,69,50000,139,2800
volkswagen,golf,limousine,manuell,benzin,nein,75,150000,204,500
mazda,3_reihe,limousine,manuell,benzin,nein,98,150000,170,2000
bmw,3er,limousine,manuell,benzin,nein,118,150000,184,3200
honda,civic,limousine,automatik,benzin,nein,140,150000,118,6250
opel,astra,cabrio,manuell,benzin,nein,75,150000,187,2999
volkswagen,golf,kleinwagen,manuell,benzin,ja,60,150000,225,250
opel,corsa,kleinwagen,manuell,benzin,nein,60,150000,249,700
mitsubishi,andere,limousine,manuell,diesel,nein,150,50000,49,15990
audi,a4,cabrio,manuell,benzin,nein,220,150000,160,10990
opel,astra,coupe,manuell,benzin,ja,116,150000,195,800
bmw,5er,limousine,automatik,benzin,nein,170,150000,196,4999
renault,andere,bus,manuell,diesel,nein,90,150000,160,2500
audi,a3,coupe,manuell,benzin,nein,101,150000,95,6490
volkswagen,transporter,kombi,manuell,diesel,nein,102,150000,198,6099
mercedes_benz,c_klasse,limousine,manuell,benzin,nein,129,150000,181,2999
volkswagen,golf,limousine,manuell,benzin,nein,75,150000,203,2299
audi,a2,kleinwagen,manuell,benzin,nein,75,150000,162,3300
volkswagen,caddy,kombi,automatik,diesel,nein,102,30000,20,7000
mazda,mx_reihe,cabrio,manuell,benzin,nein,126,90000,110,7790
volkswagen,polo,kleinwagen,manuell,benzin,nein,75,150000,126,4399
volkswagen,polo,kleinwagen,manuell,benzin,nein,75,150000,167,2900
bmw,3er,limousine,manuell,benzin,nein,193,150000,196,5400
volkswagen,golf,limousine,manuell,benzin,nein,102,150000,132,3999
chrysler,crossfire,coupe,manuell,benzin,nein,218,60000,122,13500
audi,a3,limousine,manuell,benzin,nein,101,150000,188,1699
ford,transit,bus,manuell,diesel,nein,140,150000,95,3400
renault,clio,kleinwagen,manuell,benzin,nein,75,150000,205,595
suzuki,andere,limousine,manuell,benzin,nein,86,125000,200,1395
citroen,c5,kombi,manuell,benzin,nein,136,150000,160,1000
mercedes_benz,c_klasse,limousine,manuell,benzin,nein,184,70000,103,13900
seat,leon,limousine,manuell,diesel,nein,105,150000,118,5200
nissan,qashqai,suv,manuell,diesel,nein,103,90000,84,10290
mercedes_benz,glk,suv,manuell,diesel,nein,147,70000,44,22800
audi,q5,suv,automatik,diesel,nein,239,60000,57,14500
opel,zafira,bus,automatik,diesel,nein,101,150000,149,3500
mercedes_benz,c_klasse,limousine,manuell,benzin,nein,122,150000,244,1599
ford,mondeo,kombi,manuell,diesel,nein,140,150000,85,8888
renault,clio,kleinwagen,manuell,benzin,nein,100,60000,72,6200
ford,fiesta,kleinwagen,manuell,benzin,nein,80,150000,145,2250
volkswagen,passat,kombi,manuell,diesel,nein,140,150000,105,7000
opel,combo,kombi,manuell,benzin,nein,90,150000,117,3999
audi,a4,limousine,manuell,benzin,nein,101,150000,205,2200
honda,jazz,kleinwagen,manuell,benzin,nein,77,90000,98,5150
hyundai,andere,coupe,manuell,benzin,nein,167,150000,154,4250
opel,vivaro,bus,manuell,diesel,nein,101,125000,125,4950
nissan,almera,limousine,manuell,benzin,nein,98,150000,148,1800
volkswagen,golf,limousine,manuell,benzin,nein,80,150000,114,5500
audi,a4,kombi,manuell,lpg,nein,101,150000,221,950
volkswagen,transporter,bus,manuell,diesel,ja,131,150000,129,8500
fiat,andere,kleinwagen,manuell,benzin,nein,77,150000,90,2950
mercedes_benz,c_klasse,kombi,manuell,diesel,nein,170,150000,64,10990
opel,corsa,kleinwagen,manuell,benzin,nein,60,150000,109,4500
mercedes_benz,c_klasse,limousine,manuell,diesel,nein,115,150000,161,2900
suzuki,andere,kleinwagen,manuell,benzin,nein,68,5000,4,10900
audi,q5,suv,automatik,diesel,nein,170,70000,60,26900
opel,astra,kombi,automatik,diesel,ja,120,150000,91,2500
opel,corsa,kleinwagen,manuell,benzin,nein,60,150000,137,2490
bmw,6er,coupe,automatik,benzin,ja,258,150000,113,10999
bmw,3er,kombi,manuell,diesel,nein,150,150000,147,6700
smart,fortwo,kleinwagen,automatik,benzin,nein,102,50000,36,15900
volkswagen,touran,bus,manuell,diesel,nein,136,150000,146,4850
ford,fiesta,kleinwagen,manuell,benzin,nein,75,150000,182,980
fiat,punto,kleinwagen,manuell,benzin,ja,80,150000,171,599
fiat,punto,kleinwagen,manuell,benzin,ja,59,150000,184,300
bmw,z_reihe,cabrio,manuell,benzin,nein,118,150000,224,3850
peugeot,3_reihe,cabrio,manuell,benzin,nein,140,150000,116,4400
volkswagen,phaeton,limousine,automatik,benzin,nein,420,150000,157,5400
ford,focus,kombi,manuell,benzin,nein,101,150000,200,1190
volkswagen,golf,kombi,manuell,diesel,nein,90,150000,215,650
volkswagen,polo,kleinwagen,manuell,benzin,nein,64,150000,168,2200
bmw,3er,limousine,manuell,diesel,nein,143,60000,61,16899
opel,corsa,kleinwagen,automatik,diesel,nein,69,150000,117,4000
volkswagen,golf,cabrio,manuell,benzin,ja,101,150000,229,750
bmw,3er,coupe,automatik,benzin,ja,231,150000,170,4123
mercedes_benz,andere,limousine,manuell,benzin,nein,109,125000,286,3600
nissan,juke,kleinwagen,manuell,diesel,nein,110,70000,40,10800
mercedes_benz,a_klasse,limousine,manuell,diesel,nein,95,150000,159,1750
volkswagen,passat,limousine,manuell,diesel,nein,150,5000,164,4850
jeep,grand,suv,automatik,benzin,nein,212,150000,214,6490
audi,tt,coupe,automatik,benzin,nein,250,70000,104,6500
bmw,3er,limousine,manuell,benzin,nein,114,70000,155,4000
volkswagen,polo,kleinwagen,manuell,diesel,nein,101,150000,113,7350
bmw,m_reihe,cabrio,manuell,benzin,nein,343,70000,157,26000
mercedes_benz,e_klasse,limousine,automatik,diesel,ja,177,150000,129,3300
volkswagen,golf,limousine,manuell,benzin,nein,122,80000,48,11400
opel,vectra,limousine,manuell,benzin,nein,101,150000,236,1600
seat,ibiza,kleinwagen,manuell,benzin,nein,86,150000,101,3700
bmw,5er,kombi,automatik,diesel,nein,197,150000,78,16500
bmw,5er,kombi,automatik,diesel,nein,177,150000,136,4790
opel,astra,kombi,manuell,benzin,nein,101,125000,196,1280
mercedes_benz,m_klasse,suv,automatik,diesel,nein,163,150000,192,8555
volkswagen,golf,limousine,manuell,diesel,nein,184,20000,14,24990
bmw,3er,limousine,manuell,diesel,nein,163,125000,118,9900
mazda,6_reihe,kombi,manuell,diesel,nein,121,150000,109,4999
volkswagen,golf,limousine,automatik,diesel,nein,140,150000,136,6200
kia,sportage,suv,manuell,benzin,nein,141,125000,127,4990
mercedes_benz,e_klasse,limousine,manuell,diesel,nein,143,150000,178,3300
citroen,berlingo,bus,manuell,diesel,nein,90,150000,41,7500
fiat,andere,bus,manuell,benzin,nein,73,90000,84,5690
audi,a3,kombi,automatik,benzin,nein,125,150000,85,10700
volkswagen,touran,bus,automatik,diesel,nein,170,150000,94,7650
volkswagen,touareg,suv,automatik,diesel,nein,224,150000,112,11999
bmw,3er,kleinwagen,manuell,benzin,nein,170,150000,195,2999
opel,astra,limousine,manuell,benzin,ja,136,150000,192,600
volkswagen,transporter,bus,manuell,diesel,nein,77,150000,260,1750
peugeot,3_reihe,kombi,manuell,benzin,nein,109,90000,124,4450
fiat,punto,limousine,manuell,benzin,nein,60,150000,156,1490
volkswagen,golf,limousine,manuell,benzin,nein,75,100000,120,5890
bmw,5er,limousine,automatik,benzin,nein,231,150000,147,11499
volkswagen,passat,kombi,automatik,diesel,nein,140,150000,126,8650
audi,a3,limousine,automatik,diesel,ja,140,150000,127,4850
volkswagen,tiguan,suv,automatik,diesel,nein,140,40000,37,27900
renault,espace,bus,automatik,diesel,nein,181,150000,116,5000
citroen,c1,limousine,manuell,benzin,nein,68,70000,110,2670
bmw,3er,kombi,automatik,benzin,nein,218,90000,117,12000
ford,fiesta,kleinwagen,manuell,benzin,nein,60,125000,243,900
fiat,punto,kleinwagen,manuell,benzin,ja,74,125000,53,4500
skoda,fabia,kleinwagen,manuell,benzin,nein,86,80000,57,6999
audi,a4,kombi,automatik,diesel,nein,204,150000,135,5500
honda,andere,coupe,manuell,benzin,nein,133,150000,217,1800
mercedes_benz,slk,cabrio,automatik,benzin,nein,272,125000,116,13900
bmw,3er,coupe,manuell,benzin,nein,105,150000,186,1200
smart,fortwo,kleinwagen,manuell,benzin,nein,71,40000,45,6500
volkswagen,up,kleinwagen,manuell,benzin,nein,75,20000,8,12499
opel,corsa,kleinwagen,manuell,benzin,ja,60,150000,277,490
volkswagen,touran,bus,manuell,diesel,nein,170,150000,100,9900
mitsubishi,galant,limousine,manuell,benzin,ja,163,150000,224,650
volkswagen,polo,kleinwagen,manuell,benzin,nein,64,150000,162,1499
mitsubishi,andere,bus,manuell,benzin,nein,90,150000,304,3200
peugeot,4_reihe,limousine,manuell,diesel,nein,140,100000,93,7600
volkswagen,golf,limousine,manuell,benzin,nein,170,150000,114,5500
audi,q3,limousine,automatik,diesel,nein,177,70000,32,25000
peugeot,andere,cabrio,manuell,benzin,nein,136,150000,154,3300
ford,focus,kombi,automatik,benzin,nein,101,150000,185,2000
audi,a6,kombi,manuell,diesel,nein,131,150000,137,2600
ford,escort,limousine,manuell,benzin,nein,105,70000,281,1100
bmw,5er,limousine,automatik,diesel,nein,197,150000,90,11400
chrysler,300c,limousine,automatik,diesel,nein,218,150000,111,10000
